Date,Site ID,POC,Daily Max CO Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,Site Latitude,Site Longitude,Dominant Source,Elevation (m),Measurement Scale,Measurement Scale Definition,Monitor Type,Monitoring Agency,Monitoring Objective,NAAQS Primary Monitor?,Networks,Probe Height (m),QA Primary Monitor?
2023-09-28,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-29,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-09-30,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-01,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-02,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-03,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-04,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-05,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,15,63,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-06,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-07,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-08,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-09,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-10,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-11,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,16,67,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-12,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-13,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-14,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-15,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-16,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-17,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-18,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-19,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-20,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-21,010732059,1,0.6,Parts per million,7,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-22,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-23,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-24,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-25,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-26,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-27,010732059,1,0.7,Parts per million,8,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-28,010732059,1,1,Parts per million,11,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-29,010732059,1,1.2,Parts per million,14,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-30,010732059,1,0.7,Parts per million,8,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-10-31,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-01,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,18,75,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-02,010732059,1,0.8,Parts per million,9,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-03,010732059,1,0.9,Parts per million,10,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-04,010732059,1,1.1,Parts per million,13,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-05,010732059,1,1.1,Parts per million,13,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-06,010732059,1,0.7,Parts per million,8,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-07,010732059,1,0.6,Parts per million,7,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-08,010732059,1,0.6,Parts per million,7,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-09,010732059,1,0.8,Parts per million,9,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-10,010732059,1,0.8,Parts per million,9,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-11,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-12,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-13,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-14,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-15,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-16,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-17,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-18,010732059,1,0.2,Parts per million,2,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-19,010732059,1,1.1,Parts per million,13,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-20,010732059,1,1.1,Parts per million,13,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-21,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-22,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-23,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-24,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-25,010732059,1,1.1,Parts per million,13,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-26,010732059,1,1,Parts per million,11,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-27,010732059,1,0.1,Parts per million,1,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-28,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-29,010732059,1,0.7,Parts per million,8,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-11-30,010732059,1,0.7,Parts per million,8,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-12-01,010732059,1,0.6,Parts per million,7,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-12-02,010732059,1,0.5,Parts per million,6,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-12-03,010732059,1,0.8,Parts per million,9,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-12-04,010732059,1,0.8,Parts per million,9,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-12-05,010732059,1,0.4,Parts per million,5,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-12-06,010732059,1,0.3,Parts per million,3,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-12-07,010732059,1,0.8,Parts per million,9,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
2023-12-08,010732059,1,0.7,Parts per million,8,Arkadelphia/Near Road,24,100,42101,Carbon monoxide,093,INSTRUMENTAL - GAS FILTER CORRELATION CO ANALYZER,13820,"Birmingham-Hoover, AL",33.521427,-86.844112,MOBILE,183.726,MICROSCALE,0 M TO 100 M,SLAMS,"Jefferson County, AL  Department Of Health",OTHER,,NEAR ROAD,,
